Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-18 09:10:00-04:00,2333.199951171875,2335.199951171875,2332.800048828125,2333.699951171875,2333.699951171875,1174
2024-06-18 09:15:00-04:00,2333.60009765625,2333.60009765625,2330.699951171875,2332.10009765625,2332.10009765625,1586
2024-06-18 09:20:00-04:00,2332.5,2333.199951171875,2331.39990234375,2332.0,2332.0,677
2024-06-18 09:25:00-04:00,2332.10009765625,2332.5,2330.699951171875,2332.0,2332.0,927
2024-06-18 09:30:00-04:00,2332.10009765625,2336.5,2331.39990234375,2332.199951171875,2332.199951171875,4193
2024-06-18 09:35:00-04:00,2332.10009765625,2334.199951171875,2328.300048828125,2331.699951171875,2331.699951171875,9723
2024-06-18 09:40:00-04:00,2331.800048828125,2336.10009765625,2331.5,2335.800048828125,2335.800048828125,2549
2024-06-18 09:45:00-04:00,2335.800048828125,2336.39990234375,2333.0,2336.0,2336.0,2085
2024-06-18 09:50:00-04:00,2335.89990234375,2340.89990234375,2335.699951171875,2338.89990234375,2338.89990234375,2617
2024-06-18 09:55:00-04:00,2339.0,2342.39990234375,2338.5,2341.39990234375,2341.39990234375,2551
2024-06-18 10:00:00-04:00,2341.300048828125,2341.89990234375,2338.800048828125,2339.5,2339.5,2220
2024-06-18 10:05:00-04:00,2339.5,2341.199951171875,2338.699951171875,2339.5,2339.5,1519
2024-06-18 10:10:00-04:00,2339.5,2339.60009765625,2337.699951171875,2338.5,2338.5,1360
2024-06-18 10:15:00-04:00,2338.60009765625,2340.199951171875,2338.199951171875,2339.699951171875,2339.699951171875,551
2024-06-18 10:20:00-04:00,2339.800048828125,2340.10009765625,2338.199951171875,2338.89990234375,2338.89990234375,628
2024-06-18 10:25:00-04:00,2339.0,2340.699951171875,2338.800048828125,2340.5,2340.5,662
2024-06-18 10:30:00-04:00,2340.5,2342.0,2340.199951171875,2340.60009765625,2340.60009765625,977
2024-06-18 10:35:00-04:00,2340.60009765625,2340.60009765625,2337.89990234375,2339.300048828125,2339.300048828125,934
2024-06-18 10:40:00-04:00,2339.5,2339.699951171875,2337.699951171875,2338.10009765625,2338.10009765625,666
2024-06-18 10:45:00-04:00,2338.10009765625,2338.89990234375,2336.800048828125,2338.800048828125,2338.800048828125,1046
2024-06-18 10:50:00-04:00,2338.800048828125,2340.39990234375,2338.5,2338.89990234375,2338.89990234375,691
2024-06-18 10:55:00-04:00,2338.800048828125,2339.199951171875,2337.60009765625,2338.300048828125,2338.300048828125,424
2024-06-18 11:00:00-04:00,2338.39990234375,2338.60009765625,2336.10009765625,2336.10009765625,2336.10009765625,670
2024-06-18 11:05:00-04:00,2336.10009765625,2336.10009765625,2333.300048828125,2335.199951171875,2335.199951171875,1701
2024-06-18 11:10:00-04:00,2335.10009765625,2338.10009765625,2334.800048828125,2338.0,2338.0,831
2024-06-18 11:15:00-04:00,2338.0,2341.699951171875,2337.699951171875,2341.199951171875,2341.199951171875,2001
2024-06-18 11:20:00-04:00,2341.10009765625,2342.0,2338.89990234375,2338.89990234375,2338.89990234375,1581
2024-06-18 11:25:00-04:00,2338.800048828125,2340.699951171875,2338.60009765625,2340.10009765625,2340.10009765625,655
2024-06-18 11:30:00-04:00,2340.300048828125,2340.5,2338.60009765625,2339.5,2339.5,476
2024-06-18 11:35:00-04:00,2339.5,2341.89990234375,2339.39990234375,2341.39990234375,2341.39990234375,690
2024-06-18 11:40:00-04:00,2341.300048828125,2344.800048828125,2341.300048828125,2343.699951171875,2343.699951171875,2764
2024-06-18 11:45:00-04:00,2343.699951171875,2344.0,2342.10009765625,2342.699951171875,2342.699951171875,1235
2024-06-18 11:50:00-04:00,2342.699951171875,2342.89990234375,2341.199951171875,2342.5,2342.5,680
2024-06-18 11:55:00-04:00,2342.60009765625,2343.0,2341.699951171875,2341.699951171875,2341.699951171875,512
2024-06-18 12:00:00-04:00,2341.89990234375,2344.300048828125,2341.89990234375,2344.0,2344.0,643
2024-06-18 12:05:00-04:00,2344.0,2344.199951171875,2342.89990234375,2343.60009765625,2343.60009765625,419
2024-06-18 12:10:00-04:00,2343.699951171875,2344.5,2342.5,2343.0,2343.0,851
2024-06-18 12:15:00-04:00,2342.89990234375,2343.300048828125,2342.300048828125,2343.0,2343.0,434
2024-06-18 12:20:00-04:00,2342.800048828125,2344.300048828125,2341.800048828125,2344.10009765625,2344.10009765625,664
2024-06-18 12:25:00-04:00,2344.10009765625,2344.699951171875,2343.300048828125,2343.60009765625,2343.60009765625,515
2024-06-18 12:30:00-04:00,2343.699951171875,2344.300048828125,2343.300048828125,2343.699951171875,2343.699951171875,237
2024-06-18 12:35:00-04:00,2343.60009765625,2344.60009765625,2343.10009765625,2344.199951171875,2344.199951171875,259
2024-06-18 12:40:00-04:00,2344.300048828125,2344.300048828125,2342.800048828125,2342.800048828125,2342.800048828125,283
2024-06-18 12:45:00-04:00,2342.800048828125,2343.10009765625,2341.199951171875,2342.89990234375,2342.89990234375,641
2024-06-18 12:50:00-04:00,2342.89990234375,2344.800048828125,2342.89990234375,2344.39990234375,2344.39990234375,307
2024-06-18 12:55:00-04:00,2344.39990234375,2345.699951171875,2344.199951171875,2345.300048828125,2345.300048828125,928
2024-06-18 13:00:00-04:00,2345.300048828125,2346.39990234375,2344.10009765625,2344.10009765625,2344.10009765625,1413
2024-06-18 13:05:00-04:00,2344.10009765625,2345.10009765625,2344.0,2344.699951171875,2344.699951171875,297
2024-06-18 13:10:00-04:00,2344.699951171875,2345.0,2343.300048828125,2343.89990234375,2343.89990234375,472
2024-06-18 13:15:00-04:00,2343.800048828125,2344.10009765625,2343.199951171875,2344.0,2344.0,399
2024-06-18 13:20:00-04:00,2344.199951171875,2345.39990234375,2343.10009765625,2345.300048828125,2345.300048828125,1324
2024-06-18 13:25:00-04:00,2345.300048828125,2347.5,2344.800048828125,2346.60009765625,2346.60009765625,2771
2024-06-18 13:30:00-04:00,2346.5,2347.300048828125,2346.300048828125,2346.800048828125,2346.800048828125,701
2024-06-18 13:35:00-04:00,2346.89990234375,2348.199951171875,2346.300048828125,2346.39990234375,2346.39990234375,755
2024-06-18 13:40:00-04:00,2346.300048828125,2346.5,2345.0,2345.199951171875,2345.199951171875,375
2024-06-18 13:45:00-04:00,2345.199951171875,2345.39990234375,2344.0,2344.39990234375,2344.39990234375,494
2024-06-18 13:50:00-04:00,2344.5,2344.699951171875,2343.199951171875,2344.39990234375,2344.39990234375,678
2024-06-18 13:55:00-04:00,2344.300048828125,2344.699951171875,2343.800048828125,2344.60009765625,2344.60009765625,271
2024-06-18 14:00:00-04:00,2344.60009765625,2344.800048828125,2343.0,2343.5,2343.5,543
2024-06-18 14:05:00-04:00,2343.39990234375,2344.199951171875,2343.300048828125,2343.800048828125,2343.800048828125,467
2024-06-18 14:10:00-04:00,2343.800048828125,2343.800048828125,2342.199951171875,2343.10009765625,2343.10009765625,804
2024-06-18 14:15:00-04:00,2343.10009765625,2343.300048828125,2342.300048828125,2343.300048828125,2343.300048828125,375
2024-06-18 14:20:00-04:00,2343.10009765625,2344.699951171875,2343.10009765625,2344.699951171875,2344.699951171875,514
2024-06-18 14:25:00-04:00,2344.60009765625,2345.199951171875,2344.5,2344.89990234375,2344.89990234375,408
2024-06-18 14:30:00-04:00,2344.699951171875,2346.0,2344.60009765625,2345.699951171875,2345.699951171875,619
2024-06-18 14:35:00-04:00,2345.699951171875,2345.699951171875,2344.39990234375,2345.0,2345.0,460
2024-06-18 14:40:00-04:00,2344.800048828125,2345.60009765625,2344.699951171875,2345.199951171875,2345.199951171875,182
2024-06-18 14:45:00-04:00,2345.199951171875,2346.39990234375,2345.0,2346.0,2346.0,362
2024-06-18 14:50:00-04:00,2346.0,2346.10009765625,2345.0,2345.199951171875,2345.199951171875,299
2024-06-18 14:55:00-04:00,2345.10009765625,2346.300048828125,2345.10009765625,2346.10009765625,2346.10009765625,379
2024-06-18 15:00:00-04:00,2346.0,2346.0,2344.60009765625,2344.699951171875,2344.699951171875,482
2024-06-18 15:05:00-04:00,2344.699951171875,2345.0,2344.10009765625,2344.199951171875,2344.199951171875,239
2024-06-18 15:10:00-04:00,2344.10009765625,2344.60009765625,2344.0,2344.199951171875,2344.199951171875,108
2024-06-18 15:15:00-04:00,2344.10009765625,2344.5,2343.199951171875,2343.5,2343.5,292
2024-06-18 15:20:00-04:00,2343.5,2344.39990234375,2343.300048828125,2344.300048828125,2344.300048828125,195
2024-06-18 15:25:00-04:00,2344.300048828125,2344.60009765625,2343.699951171875,2344.300048828125,2344.300048828125,207
2024-06-18 15:30:00-04:00,2344.300048828125,2344.699951171875,2344.10009765625,2344.300048828125,2344.300048828125,204
2024-06-18 15:35:00-04:00,2344.199951171875,2344.800048828125,2343.800048828125,2344.5,2344.5,116
2024-06-18 15:40:00-04:00,2344.60009765625,2344.699951171875,2344.199951171875,2344.300048828125,2344.300048828125,137
2024-06-18 15:45:00-04:00,2344.39990234375,2344.89990234375,2344.199951171875,2344.89990234375,2344.89990234375,214
2024-06-18 15:50:00-04:00,2344.800048828125,2345.39990234375,2343.699951171875,2344.199951171875,2344.199951171875,606
2024-06-18 15:55:00-04:00,2344.10009765625,2344.60009765625,2343.699951171875,2344.10009765625,2344.10009765625,468
2024-06-18 16:00:00-04:00,2344.199951171875,2344.60009765625,2344.199951171875,2344.60009765625,2344.60009765625,196
2024-06-18 16:05:00-04:00,2344.699951171875,2344.800048828125,2344.300048828125,2344.60009765625,2344.60009765625,138
2024-06-18 16:10:00-04:00,2344.39990234375,2344.89990234375,2344.39990234375,2344.800048828125,2344.800048828125,72
2024-06-18 16:15:00-04:00,2344.89990234375,2345.60009765625,2344.699951171875,2345.10009765625,2345.10009765625,197
2024-06-18 16:20:00-04:00,2345.10009765625,2345.199951171875,2344.800048828125,2344.89990234375,2344.89990234375,62
2024-06-18 16:25:00-04:00,2345.0,2345.0,2344.5,2344.800048828125,2344.800048828125,134
2024-06-18 16:30:00-04:00,2344.699951171875,2344.699951171875,2343.800048828125,2343.800048828125,2343.800048828125,161
2024-06-18 16:35:00-04:00,2343.800048828125,2344.5,2343.800048828125,2344.199951171875,2344.199951171875,178
2024-06-18 16:40:00-04:00,2344.10009765625,2344.199951171875,2343.89990234375,2344.0,2344.0,104
2024-06-18 16:45:00-04:00,2344.10009765625,2344.199951171875,2343.699951171875,2344.0,2344.0,42
2024-06-18 16:50:00-04:00,2343.89990234375,2344.10009765625,2343.800048828125,2344.10009765625,2344.10009765625,57
2024-06-18 16:55:00-04:00,2344.199951171875,2344.39990234375,2344.10009765625,2344.199951171875,2344.199951171875,72
2024-06-18 18:00:00-04:00,2344.199951171875,2345.0,2343.39990234375,2343.5,2343.5,0
2024-06-18 18:05:00-04:00,2343.5,2344.10009765625,2343.39990234375,2343.89990234375,2343.89990234375,118
2024-06-18 18:10:00-04:00,2343.89990234375,2344.10009765625,2343.800048828125,2344.0,2344.0,23
2024-06-18 18:15:00-04:00,2343.89990234375,2343.89990234375,2343.60009765625,2343.699951171875,2343.699951171875,18
2024-06-18 18:20:00-04:00,2343.60009765625,2343.800048828125,2343.5,2343.60009765625,2343.60009765625,19
2024-06-18 18:25:00-04:00,2343.800048828125,2343.89990234375,2343.300048828125,2343.300048828125,2343.300048828125,79
2024-06-18 18:30:00-04:00,2343.39990234375,2343.39990234375,2342.199951171875,2342.300048828125,2342.300048828125,149
2024-06-18 18:35:00-04:00,2342.300048828125,2343.5,2342.199951171875,2343.199951171875,2343.199951171875,357
2024-06-18 18:40:00-04:00,2343.199951171875,2344.10009765625,2343.199951171875,2343.699951171875,2343.699951171875,118
2024-06-18 18:45:00-04:00,2343.60009765625,2344.0,2343.5,2343.5,2343.5,36
2024-06-18 18:50:00-04:00,2343.60009765625,2343.699951171875,2342.89990234375,2343.0,2343.0,61
2024-06-18 18:55:00-04:00,2343.10009765625,2343.10009765625,2342.800048828125,2342.89990234375,2342.89990234375,32
2024-06-18 19:00:00-04:00,2342.89990234375,2343.699951171875,2342.800048828125,2343.60009765625,2343.60009765625,103
2024-06-18 19:05:00-04:00,2343.60009765625,2344.199951171875,2343.5,2343.89990234375,2343.89990234375,83
2024-06-18 19:10:00-04:00,2343.800048828125,2344.0,2343.800048828125,2343.800048828125,2343.800048828125,17
2024-06-18 19:15:00-04:00,2343.800048828125,2344.10009765625,2343.300048828125,2343.300048828125,2343.300048828125,43
2024-06-18 19:20:00-04:00,2343.199951171875,2343.60009765625,2343.199951171875,2343.60009765625,2343.60009765625,22
2024-06-18 19:25:00-04:00,2343.60009765625,2343.800048828125,2343.5,2343.800048828125,2343.800048828125,81
2024-06-18 19:30:00-04:00,2343.89990234375,2344.0,2343.800048828125,2343.89990234375,2343.89990234375,53
2024-06-18 19:35:00-04:00,2343.89990234375,2344.0,2343.699951171875,2344.0,2344.0,16
2024-06-18 19:40:00-04:00,2344.0,2344.199951171875,2343.60009765625,2343.89990234375,2343.89990234375,56
2024-06-18 19:45:00-04:00,2343.800048828125,2343.800048828125,2343.300048828125,2343.5,2343.5,80
2024-06-18 19:50:00-04:00,2343.39990234375,2343.60009765625,2343.39990234375,2343.39990234375,2343.39990234375,28
2024-06-18 19:55:00-04:00,2343.300048828125,2343.39990234375,2342.699951171875,2343.0,2343.0,341
2024-06-18 20:00:00-04:00,2343.0,2344.300048828125,2343.0,2343.5,2343.5,386
2024-06-18 20:05:00-04:00,2343.300048828125,2344.199951171875,2343.300048828125,2343.89990234375,2343.89990234375,68
2024-06-18 20:10:00-04:00,2343.800048828125,2344.199951171875,2343.60009765625,2344.0,2344.0,48
2024-06-18 20:15:00-04:00,2344.0,2344.300048828125,2343.699951171875,2343.699951171875,2343.699951171875,53
2024-06-18 20:20:00-04:00,2343.699951171875,2344.300048828125,2343.300048828125,2343.5,2343.5,71
2024-06-18 20:25:00-04:00,2343.39990234375,2343.60009765625,2342.60009765625,2342.699951171875,2342.699951171875,169
2024-06-18 20:30:00-04:00,2342.60009765625,2343.199951171875,2342.5,2342.800048828125,2342.800048828125,94
2024-06-18 20:35:00-04:00,2342.800048828125,2344.10009765625,2342.800048828125,2343.60009765625,2343.60009765625,201
2024-06-18 20:40:00-04:00,2343.60009765625,2343.60009765625,2343.300048828125,2343.39990234375,2343.39990234375,35
2024-06-18 20:45:00-04:00,2343.199951171875,2344.199951171875,2343.199951171875,2343.800048828125,2343.800048828125,129
2024-06-18 20:50:00-04:00,2343.699951171875,2344.199951171875,2343.5,2343.89990234375,2343.89990234375,150
2024-06-18 20:55:00-04:00,2344.0,2344.60009765625,2343.699951171875,2344.10009765625,2344.10009765625,129
2024-06-18 21:00:00-04:00,2343.89990234375,2344.300048828125,2343.300048828125,2344.300048828125,2344.300048828125,182
2024-06-18 21:05:00-04:00,2344.199951171875,2344.300048828125,2341.89990234375,2342.0,2342.0,591
2024-06-18 21:10:00-04:00,2342.0,2342.300048828125,2341.10009765625,2341.60009765625,2341.60009765625,161
2024-06-18 21:15:00-04:00,2341.60009765625,2342.699951171875,2341.60009765625,2342.39990234375,2342.39990234375,146
2024-06-18 21:20:00-04:00,2342.300048828125,2342.39990234375,2341.5,2341.60009765625,2341.60009765625,189
2024-06-18 21:25:00-04:00,2341.5,2343.5,2341.10009765625,2343.0,2343.0,362
2024-06-18 21:30:00-04:00,2343.0,2343.800048828125,2342.699951171875,2343.60009765625,2343.60009765625,125
2024-06-18 21:35:00-04:00,2343.60009765625,2343.699951171875,2342.89990234375,2343.39990234375,2343.39990234375,77
2024-06-18 21:40:00-04:00,2343.5,2344.60009765625,2343.199951171875,2344.300048828125,2344.300048828125,188
2024-06-18 21:45:00-04:00,2344.300048828125,2345.39990234375,2344.10009765625,2344.89990234375,2344.89990234375,242
2024-06-18 21:50:00-04:00,2345.0,2345.5,2344.5,2345.10009765625,2345.10009765625,238
2024-06-18 21:55:00-04:00,2345.199951171875,2345.5,2344.5,2344.699951171875,2344.699951171875,127
2024-06-18 22:00:00-04:00,2344.699951171875,2345.10009765625,2344.39990234375,2344.699951171875,2344.699951171875,135
2024-06-18 22:05:00-04:00,2344.5,2344.699951171875,2343.39990234375,2343.89990234375,2343.89990234375,340
2024-06-18 22:10:00-04:00,2343.800048828125,2344.699951171875,2343.800048828125,2344.300048828125,2344.300048828125,71
2024-06-18 22:15:00-04:00,2344.39990234375,2344.60009765625,2343.800048828125,2344.199951171875,2344.199951171875,59
2024-06-18 22:20:00-04:00,2344.300048828125,2345.60009765625,2344.300048828125,2345.0,2345.0,221
2024-06-18 22:25:00-04:00,2344.800048828125,2345.199951171875,2344.800048828125,2345.10009765625,2345.10009765625,40
2024-06-18 22:30:00-04:00,2345.10009765625,2345.39990234375,2344.800048828125,2345.0,2345.0,66
2024-06-18 22:35:00-04:00,2345.0,2345.5,2344.800048828125,2345.199951171875,2345.199951171875,68
2024-06-18 22:40:00-04:00,2345.10009765625,2345.300048828125,2344.89990234375,2345.300048828125,2345.300048828125,69
2024-06-18 22:45:00-04:00,2345.39990234375,2345.800048828125,2345.0,2345.699951171875,2345.699951171875,89
2024-06-18 22:50:00-04:00,2345.5,2345.60009765625,2345.10009765625,2345.39990234375,2345.39990234375,91
2024-06-18 22:55:00-04:00,2345.39990234375,2345.5,2344.60009765625,2344.89990234375,2344.89990234375,126
2024-06-18 23:00:00-04:00,2344.89990234375,2345.89990234375,2344.800048828125,2345.800048828125,2345.800048828125,120
2024-06-18 23:05:00-04:00,2345.699951171875,2346.300048828125,2345.300048828125,2345.5,2345.5,188
2024-06-18 23:10:00-04:00,2345.5,2346.300048828125,2344.89990234375,2346.199951171875,2346.199951171875,208
2024-06-18 23:15:00-04:00,2346.0,2346.10009765625,2345.0,2345.199951171875,2345.199951171875,317
2024-06-18 23:20:00-04:00,2345.300048828125,2345.300048828125,2344.5,2344.5,2344.5,84
2024-06-18 23:25:00-04:00,2344.39990234375,2344.39990234375,2344.0,2344.0,2344.0,56
2024-06-18 23:30:00-04:00,2344.199951171875,2344.199951171875,2343.39990234375,2343.5,2343.5,115
2024-06-18 23:35:00-04:00,2343.5,2343.60009765625,2342.800048828125,2343.10009765625,2343.10009765625,124
2024-06-18 23:40:00-04:00,2343.199951171875,2343.199951171875,2342.800048828125,2343.0,2343.0,66
2024-06-18 23:45:00-04:00,2342.89990234375,2343.0,2342.800048828125,2342.89990234375,2342.89990234375,40
2024-06-18 23:50:00-04:00,2343.0,2343.0,2342.699951171875,2342.800048828125,2342.800048828125,98
2024-06-18 23:55:00-04:00,2342.699951171875,2343.10009765625,2342.5,2342.89990234375,2342.89990234375,57
2024-06-20 00:00:00-04:00,2347.39990234375,2348.10009765625,2347.39990234375,2347.89990234375,2347.89990234375,166
2024-06-20 00:05:00-04:00,2348.0,2348.699951171875,2347.699951171875,2348.699951171875,2348.699951171875,167
2024-06-20 00:10:00-04:00,2348.5,2349.39990234375,2348.5,2348.699951171875,2348.699951171875,161
2024-06-20 00:15:00-04:00,2348.89990234375,2349.300048828125,2348.39990234375,2348.800048828125,2348.800048828125,114
2024-06-20 00:20:00-04:00,2348.800048828125,2351.300048828125,2348.800048828125,2351.10009765625,2351.10009765625,680
2024-06-20 00:25:00-04:00,2351.0,2352.10009765625,2350.300048828125,2351.89990234375,2351.89990234375,1024
2024-06-20 00:30:00-04:00,2351.800048828125,2353.0,2351.60009765625,2352.60009765625,2352.60009765625,758
2024-06-20 00:35:00-04:00,2352.800048828125,2353.89990234375,2352.699951171875,2353.5,2353.5,545
2024-06-20 00:40:00-04:00,2353.60009765625,2353.800048828125,2352.89990234375,2353.10009765625,2353.10009765625,874
2024-06-20 00:45:00-04:00,2353.10009765625,2353.300048828125,2352.800048828125,2352.89990234375,2352.89990234375,171
2024-06-20 00:50:00-04:00,2353.0,2353.60009765625,2352.89990234375,2353.39990234375,2353.39990234375,214
2024-06-20 00:55:00-04:00,2353.39990234375,2354.89990234375,2353.10009765625,2354.199951171875,2354.199951171875,541
2024-06-20 01:00:00-04:00,2354.300048828125,2355.89990234375,2353.89990234375,2355.699951171875,2355.699951171875,566
2024-06-20 01:05:00-04:00,2355.199951171875,2355.300048828125,2353.5,2354.699951171875,2354.699951171875,1231
2024-06-20 01:10:00-04:00,2354.800048828125,2355.5,2354.800048828125,2355.5,2355.5,301
2024-06-20 01:15:00-04:00,2355.5,2355.5,2354.300048828125,2354.39990234375,2354.39990234375,356
2024-06-20 01:20:00-04:00,2354.5,2356.0,2354.5,2355.300048828125,2355.300048828125,322
2024-06-20 01:25:00-04:00,2355.300048828125,2355.800048828125,2355.10009765625,2355.699951171875,2355.699951171875,218
2024-06-20 01:30:00-04:00,2355.699951171875,2356.800048828125,2355.300048828125,2356.10009765625,2356.10009765625,882
2024-06-20 01:35:00-04:00,2356.199951171875,2358.800048828125,2356.0,2357.10009765625,2357.10009765625,1156
2024-06-20 01:40:00-04:00,2357.10009765625,2357.199951171875,2355.60009765625,2356.5,2356.5,405
2024-06-20 01:45:00-04:00,2356.39990234375,2356.699951171875,2354.89990234375,2355.199951171875,2355.199951171875,499
2024-06-20 01:50:00-04:00,2355.199951171875,2355.300048828125,2354.60009765625,2354.89990234375,2354.89990234375,258
2024-06-20 01:55:00-04:00,2354.89990234375,2355.300048828125,2353.800048828125,2354.10009765625,2354.10009765625,284
2024-06-20 02:00:00-04:00,2354.0,2355.60009765625,2353.800048828125,2355.39990234375,2355.39990234375,433
2024-06-20 02:05:00-04:00,2355.39990234375,2356.800048828125,2355.39990234375,2355.89990234375,2355.89990234375,550
2024-06-20 02:10:00-04:00,2355.89990234375,2356.300048828125,2355.39990234375,2355.89990234375,2355.89990234375,260
2024-06-20 02:15:00-04:00,2355.89990234375,2356.89990234375,2355.89990234375,2356.39990234375,2356.39990234375,204
2024-06-20 02:20:00-04:00,2356.300048828125,2358.10009765625,2355.800048828125,2357.699951171875,2357.699951171875,520
2024-06-20 02:25:00-04:00,2357.800048828125,2358.699951171875,2357.800048828125,2358.0,2358.0,818
2024-06-20 02:30:00-04:00,2358.0,2358.10009765625,2357.300048828125,2357.800048828125,2357.800048828125,288
2024-06-20 02:35:00-04:00,2357.699951171875,2358.39990234375,2356.800048828125,2356.89990234375,2356.89990234375,229
2024-06-20 02:40:00-04:00,2356.800048828125,2357.39990234375,2356.39990234375,2356.5,2356.5,371
2024-06-20 02:45:00-04:00,2356.60009765625,2358.10009765625,2356.60009765625,2357.5,2357.5,708
2024-06-20 02:50:00-04:00,2357.60009765625,2359.199951171875,2357.60009765625,2357.800048828125,2357.800048828125,623
2024-06-20 02:55:00-04:00,2357.699951171875,2357.89990234375,2357.0,2357.60009765625,2357.60009765625,431
2024-06-20 03:00:00-04:00,2357.699951171875,2357.800048828125,2356.89990234375,2357.39990234375,2357.39990234375,508
2024-06-20 03:05:00-04:00,2357.199951171875,2357.300048828125,2355.89990234375,2356.699951171875,2356.699951171875,508
2024-06-20 03:10:00-04:00,2356.699951171875,2357.10009765625,2355.5,2355.89990234375,2355.89990234375,598
2024-06-20 03:15:00-04:00,2355.89990234375,2357.60009765625,2355.60009765625,2356.5,2356.5,565
2024-06-20 03:20:00-04:00,2356.699951171875,2357.699951171875,2356.60009765625,2357.0,2357.0,206
2024-06-20 03:25:00-04:00,2357.199951171875,2358.10009765625,2356.800048828125,2357.800048828125,2357.800048828125,256
2024-06-20 03:30:00-04:00,2357.89990234375,2358.60009765625,2357.39990234375,2358.0,2358.0,293
2024-06-20 03:40:00-04:00,2355.10009765625,2356.10009765625,2354.699951171875,2354.699951171875,2354.699951171875,1907
2024-06-20 03:45:00-04:00,2354.800048828125,2355.800048828125,2352.800048828125,2353.0,2353.0,706
2024-06-20 03:50:00-04:00,2352.89990234375,2354.0,2352.39990234375,2353.300048828125,2353.300048828125,495
2024-06-20 03:55:00-04:00,2353.39990234375,2353.89990234375,2351.89990234375,2352.10009765625,2352.10009765625,766
2024-06-20 04:00:00-04:00,2352.199951171875,2352.199951171875,2349.60009765625,2349.800048828125,2349.800048828125,1249
2024-06-20 04:05:00-04:00,2349.60009765625,2350.5,2348.5,2349.0,2349.0,1335
2024-06-20 04:10:00-04:00,2348.89990234375,2349.39990234375,2347.199951171875,2347.5,2347.5,909
2024-06-20 04:15:00-04:00,2347.60009765625,2347.800048828125,2346.300048828125,2347.10009765625,2347.10009765625,1795
2024-06-20 04:20:00-04:00,2346.800048828125,2347.60009765625,2346.60009765625,2347.300048828125,2347.300048828125,584
2024-06-20 04:25:00-04:00,2347.10009765625,2347.699951171875,2346.699951171875,2347.5,2347.5,912
2024-06-20 04:30:00-04:00,2347.300048828125,2348.0,2346.10009765625,2347.300048828125,2347.300048828125,1122
2024-06-20 04:35:00-04:00,2347.300048828125,2348.10009765625,2347.0,2347.89990234375,2347.89990234375,168
2024-06-20 04:40:00-04:00,2347.800048828125,2348.199951171875,2347.199951171875,2347.199951171875,2347.199951171875,548
2024-06-20 04:45:00-04:00,2347.199951171875,2348.199951171875,2347.10009765625,2348.10009765625,2348.10009765625,216
2024-06-20 04:50:00-04:00,2348.10009765625,2348.39990234375,2346.800048828125,2348.0,2348.0,258
2024-06-20 04:55:00-04:00,2348.0,2348.60009765625,2346.5,2347.0,2347.0,312
